[Timex Trainer Data File]
[session data]
version=1.2_mm/dd/yyyy
Sessiondate=1/7/2005 12:00:43
sportName=Running
sportID=3
distanceunit=mi
avgspeedunit=0
maxspeedunit=0
avgpaceunits=0
maxpaceunits=0
distance=3.999
duration=2677
description=Sample workout - a run near Timex building^^speed/distance/position/altitude PLUS Heart Rate
sessionType=20
maxHR=192
maxSpeed=7.8
avgHR=169
avgSpeed=5.4
fromDataRecorder=True
TimeZone1=60
TimeZone2=120
TimeZone3=60
TimeZone4=240
TimeZone5=2160

[recorded]
duration(s),hr,speed(mph),distance(mi),data_flag,longitude,latitude,altitude,acqstatus,trueheading,magheading
"2028","0","5.3","3.287","2","-73.1476","41.5163","758","3","122","138"
"2031","0","5.4","3.293","2","-73.14751","41.51628","755","3","116","130"
"2035","0","5.7","3.299","2","-73.14742","41.51622","747","3","126","140"
"2038","0","5.6","3.305","2","-73.14734","41.51617","745","3","124","138"
"2042","0","5.3","3.31","2","-73.14734","41.51617","740","3","124","138"
"2046","0","4.9","3.316","2","-73.14719","41.51605","736","3","144","158"
"2049","0","4.9","3.321","2","-73.14713","41.51598","734","3","140","154"
"2053","0","5.1","3.326","2","-73.14706","41.51592","728","3","146","162"
"2056","0","5.1","3.331","2","-73.14706","41.51592","724","3","146","162"
"2060","0","5","3.337","2","-73.14706","41.51592","720","3","146","162"
"2063","0","4.9","3.343","2","-73.14691","41.5157","716","3","160","174"
"2067","0","4.9","3.348","2","-73.14691","41.5157","704","3","160","174"
"2071","0","4.9","3.353","2","-73.14691","41.5157","692","3","160","174"
"2074","0","4.9","3.359","2","-73.14691","41.5157","680","3","160","174"
"2078","0","4.9","3.365","2","-73.14671","41.51542","668","3","154","168"
"2081","0","4.9","3.37","2","-73.14668","41.51536","664","3","152","166"
"2085","0","5.2","3.375","2","-73.14663","41.5153","654","3","160","174"
"2088","0","5.6","3.382","2","-73.14663","41.5153","647","3","160","174"
"2092","0","6","3.389","2","-73.14652","41.5151","641","3","158","172"
"2096","0","5.2","3.395","2","-73.14648","41.51506","637","3","156","170"
"2099","0","5.8","3.4","2","-73.14644","41.51497","630","3","156","170"
"2103","0","4.1","3.406","2","-73.14639","41.51487","616","3","160","174"
"2106","0","4.3","3.412","2","-73.14639","41.51487","611","3","160","174"
"2110","0","4.5","3.418","2","-73.14639","41.51487","606","3","160","174"
"2113","0","4.7","3.424","2","-73.14639","41.51487","601","3","160","174"
"2117","0","5","3.43","2","-73.14639","41.51487","596","3","160","174"
"2121","0","5.3","3.436","2","-73.14639","41.51487","591","3","160","174"
"2124","0","5.6","3.443","2","-73.14639","41.51487","586","3","160","174"
"2128","0","5.9","3.45","2","-73.146","41.51431","582","3","164","180"
"2131","0","5.6","3.455","2","-73.14597","41.51424","580","3","162","176"
"2135","0","5.9","3.461","2","-73.14592","41.51418","581","3","164","178"
"2138","0","5.5","3.466","2","-73.14592","41.51418","580","3","164","178"
"2142","0","5","3.472","2","-73.14586","41.51403","580","3","160","174"
"2146","0","5.8","3.478","2","-73.14584","41.51397","582","3","172","186"
"2149","0","6","3.483","2","-73.14579","41.51386","581","3","172","186"
"2153","0","6","3.489","2","-73.14579","41.51386","584","3","172","186"
"2156","0","6.1","3.495","2","-73.14579","41.51386","588","3","172","186"
"2160","0","6.2","3.501","2","-73.14573","41.51362","592","3","170","186"
"2163","0","5.9","3.507","2","-73.14571","41.51356","594","3","174","188"
"2167","0","5.4","3.513","2","-73.14571","41.51345","600","3","178","192"
"2171","0","5.5","3.519","2","-73.14568","41.51339","602","3","174","188"
"2174","0","5.5","3.524","2","-73.14568","41.51339","603","3","174","188"
"2178","0","5.5","3.529","2","-73.14568","41.51339","604","3","174","188"
"2181","0","5.6","3.534","2","-73.14566","41.51315","606","3","174","190"
"2185","0","5.5","3.539","2","-73.14565","41.51307","608","3","172","186"
"2188","0","6.2","3.545","2","-73.14562","41.513","609","3","172","186"
"2192","0","6.1","3.552","2","-73.1456","41.51289","611","3","174","188"
"2196","0","6.1","3.558","2","-73.1456","41.51289","611","3","174","188"
"2199","0","6.2","3.564","2","-73.1456","41.51289","611","3","174","188"
"2203","0","6.3","3.57","2","-73.14552","41.51263","612","3","172","186"
"2206","0","6","3.575","2","-73.14552","41.51263","613","3","172","186"
"2210","0","5.6","3.581","2","-73.14549","41.51249","614","3","174","188"
"2213","0","6","3.587","2","-73.14547","41.51242","617","3","170","184"
"2217","0","6","3.592","2","-73.14542","41.51233","620","3","168","182"
"2221","0","5.9","3.598","2","-73.14542","41.51233","624","3","168","182"
"2224","0","5.8","3.604","2","-73.14542","41.51233","628","3","168","182"
"2228","0","5.7","3.611","2","-73.14532","41.51205","633","3","174","190"
"2231","0","6","3.617","2","-73.14528","41.51199","632","3","172","188"
"2235","0","6.4","3.623","2","-73.14532","41.51191","640","3","196","210"
"2238","0","6.4","3.629","2","-73.14532","41.51191","641","3","196","210"
"2242","0","6.4","3.635","2","-73.14532","41.51191","642","3","196","210"
"2246","0","6.3","3.641","2","-73.14547","41.51169","644","3","216","230"
"2249","0","6.5","3.647","2","-73.14555","41.51163","645","3","220","234"
"2253","0","6.3","3.653","2","-73.14565","41.5116","648","3","246","260"
"2256","0","6.1","3.659","2","-73.14565","41.5116","649","3","246","260"
"2260","0","5.8","3.665","2","-73.14588","41.51152","650","3","252","266"
"2263","0","6.2","3.671","2","-73.14597","41.5115","653","3","254","268"
"2267","0","5.8","3.676","2","-73.14607","41.51147","660","3","250","264"
"2271","0","6.2","3.681","2","-73.14613","41.51143","668","3","246","260"
"2274","0","6.1","3.687","2","-73.14613","41.51143","669","3","246","260"
"2278","0","5.9","3.694","2","-73.14637","41.51139","671","3","250","264"
"2281","0","5.9","3.699","2","-73.14648","41.51137","674","3","248","262"
"2285","0","5.4","3.704","2","-73.14658","41.51133","674","3","256","270"
"2288","0","5.9","3.709","2","-73.14668","41.5113","676","3","258","272"
"2292","0","5.9","3.715","2","-73.14668","41.5113","680","3","258","272"
"2296","0","5.9","3.721","2","-73.14689","41.51128","684","3","264","278"
"2299","0","5.8","3.726","2","-73.147","41.51128","690","3","264","278"
"2303","0","5.3","3.732","2","-73.14708","41.51126","690","3","266","280"
"2306","0","5.2","3.737","2","-73.14708","41.51126","695","3","266","280"
"2310","0","5","3.742","2","-73.14732","41.51128","701","3","280","294"
"2313","0","5.5","3.747","2","-73.1474","41.5113","710","3","284","298"
"2317","0","5.8","3.753","2","-73.1474","41.5113","711","3","284","298"
"2320","0","6.1","3.759","2","-73.1476","41.51137","713","3","294","308"
"2324","0","6.2","3.765","2","-73.1476","41.51137","710","3","294","308"
"2328","0","6.4","3.771","2","-73.14781","41.51143","708","3","298","312"
"2331","0","6.4","3.778","2","-73.14794","41.51147","712","3","302","316"
"2335","0","6.5","3.785","2","-73.14803","41.51156","715","3","310","324"
"2338","0","5.9","3.791","2","-73.14811","41.5116","716","3","314","328"
"2342","0","6.6","3.797","2","-73.14822","41.51167","713","3","318","332"
"2345","0","6.6","3.803","2","-73.14828","41.51171","713","3","322","336"
"2349","0","6.2","3.809","2","-73.14832","41.51182","720","3","330","344"
"2353","0","6.4","3.816","2","-73.14839","41.51188","724","3","334","348"
"2356","0","6.9","3.822","2","-73.14839","41.51188","724","3","334","348"
"2360","0","7.4","3.829","2","-73.14852","41.51208","724","3","340","354"
"2363","0","7.1","3.835","2","-73.14852","41.51208","726","3","340","354"
"2367","0","6.7","3.842","2","-73.14858","41.51225","728","3","346","0"
"2370","0","7.1","3.848","2","-73.14861","41.51225","729","3","354","264"
"2374","0","7","3.854","2","-73.14861","41.5125","733","3","354","264"
"2378","0","6.9","3.861","2","-73.14861","41.5125","738","3","356","10"
"2381","0","6.6","3.867","2","-73.14861","41.51259","741","3","352","6"
"2385","0","7","3.873","2","-73.14861","41.51259","743","3","352","6"
"2388","0","7.4","3.88","2","-73.14861","41.51278","746","3","2","16"
"2392","0","7.4","3.887","2","-73.14858","41.51289","747","3","2","18"
"2395","0","6.5","3.893","2","-73.14858","41.51298","749","3","2","16"
"2399","0","5.9","3.899","2","-73.14858","41.51307","752","3","2","16"
"2403","0","5.6","3.903","2","-73.14858","41.51313","754","3","0","14"
"2406","0","5.6","3.908","2","-73.14858","41.51313","755","3","0","14"
"2410","0","5.5","3.914","2","-73.14858","41.5133","756","3","356","10"
"2413","0","5.3","3.92","2","-73.14858","41.51336","757","3","354","8"
"2417","0","4.6","3.925","2","-73.14861","41.51345","759","3","348","2"
"2420","0","5.9","3.931","2","-73.14864","41.51352","760","3","346","0"
"2424","0","5.7","3.937","2","-73.14864","41.51352","763","3","346","0"
"2428","0","5.5","3.943","2","-73.14869","41.51369","766","3","342","356"
"2431","0","5.4","3.947","2","-73.14874","41.51375","766","3","340","354"
"2435","0","3.3","3.951","2","-73.14877","41.51382","767","3","336","350"
"2438","0","2.7","3.953","2","-73.14877","41.51384","766","3","340","354"
"2442","0","2.4","3.956","2","-73.1488","41.51388","764","3","330","344"
"2445","0","2.1","3.958","2","-73.14882","41.5139","763","3","336","350"
"2449","0","0","3.958","2","-73.14882","41.5139","763","3","332","346"
"2453","0","0","3.958","2","-73.14882","41.5139","763","3","332","346"
"2456","0","0.7","3.958","2","-73.14882","41.5139","761","3","332","346"
"2460","0","1.5","3.959","2","-73.1488","41.51397","760","3","16","30"
"2463","0","1.8","3.96","2","-73.1488","41.51398","755","3","8","22"
"2467","0","1.9","3.961","2","-73.1488","41.51403","750","3","8","22"
"2470","0","1.6","3.963","2","-73.1488","41.51405","747","3","356","10"
"2474","0","1.8","3.966","2","-73.14875","41.5141","751","3","26","40"
"2478","0","0.9","3.967","2","-73.14875","41.5141","751","3","26","40"
"2481","0","0","3.968","2","-73.14874","41.51411","751","3","26","40"
"2485","0","0.2","3.969","2","-73.14874","41.51414","747","3","20","34"
"2488","0","0.1","3.969","2","-73.14874","41.51414","746","3","20","34"
"2492","0","0","3.97","2","-73.14875","41.51416","746","3","324","338"
"2495","0","1.8","3.97","2","-73.14874","41.51418","749","3","28","42"
"2499","0","1.5","3.971","2","-73.14871","41.51422","750","3","20","34"
"2503","0","1.5","3.973","2","-73.14871","41.51424","747","3","22","36"
"2506","0","0.8","3.973","2","-73.14871","41.51424","745","3","22","36"
"2510","0","0","3.973","2","-73.14869","41.51424","744","3","30","44"
"2513","0","1.9","3.974","2","-73.14864","41.51424","746","3","134","148"
"2517","0","1.8","3.975","2","-73.14867","41.5142","744","3","216","230"
"2520","0","1.8","3.977","2","-73.14869","41.51416","742","3","220","234"
"2524","0","0","3.977","2","-73.14869","41.51416","746","3","216","230"
"2528","0","0","3.977","2","-73.14869","41.51416","746","3","216","230"
"2531","0","0","3.977","2","-73.14869","41.51416","746","3","216","230"
"2535","0","0.4","3.979","2","-73.14869","41.51422","761","3","300","314"
"2538","0","0.2","3.979","2","-73.14869","41.51422","764","3","300","314"
"2542","0","0","3.979","2","-73.14869","41.51422","767","3","300","314"
"2545","0","0","3.979","2","-73.14869","41.51422","767","3","300","314"
"2549","0","0","3.979","2","-73.14869","41.51422","767","3","300","314"
"2553","0","1.7","3.98","2","-73.14869","41.51416","749","3","176","190"
"2556","0","2","3.981","2","-73.14869","41.51416","752","3","176","190"
"2560","0","2.3","3.982","2","-73.14874","41.5141","756","3","232","246"
"2563","0","1.7","3.984","2","-73.14875","41.51407","752","3","226","240"
"2567","0","2.6","3.986","2","-73.14882","41.51407","753","3","230","244"
"2570","0","2.1","3.988","2","-73.14884","41.51407","757","3","242","256"
"2574","0","1.6","3.99","2","-73.1489","41.51403","755","3","252","266"
"2578","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2581","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2585","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2588","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2592","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2595","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2599","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2603","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2606","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2610","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2613","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2617","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2620","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2624","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2628","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2631","0","0","3.99","2","-73.1489","41.51403","750","3","272","286"
"2635","0","1","3.991","2","-73.14897","41.5141","766","3","232","246"
"2638","0","1.2","3.991","2","-73.14897","41.5141","770","3","232","246"
"2642","0","1.5","3.992","2","-73.14895","41.51407","774","3","234","248"
"2645","0","0","3.992","2","-73.14895","41.51407","775","3","238","252"
"2649","0","0","3.992","2","-73.14895","41.51407","775","3","238","252"
"2653","0","0","3.992","2","-73.14895","41.51407","775","3","238","252"
"2656","0","1.2","3.993","2","-73.14895","41.51407","775","3","238","252"
"2660","0","2.4","3.994","2","-73.14884","41.51398","776","3","142","156"
"2663","0","2.3","3.997","2","-73.14884","41.51394","767","3","230","244"
"2667","0","2.3","3.999","2","-73.1489","41.51392","763","3","270","284"
